Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Age Range,Referred a Friend,Number of Referrals,Tenure in Months,Quarter,Month,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Churn Score Category,CLTV Category,Customers
1172-VIYBP,Male,54,1,1,3,2,1,9,53,Q3,8,1,27.93,1,1,1,57,1,1,0,0,0,1,1,1,3,0,1,69.7,3686.05,0,0,1480.29,5166.34,3,Stayed,No,0,22,4975,No churn,No churn,Group 1,Group 3,1172
6559-PDZLR,Male,26,0,0,0,1,0,0,26,Q3,7,1,37,0,1,2,76,0,0,1,1,1,1,1,1,1,1,1,98.65,2537,0,0,962,3499,3,Stayed,No,0,62,4191,No churn,No churn,Group 3,Group 2,6559
8992-OBVDG,Male,25,0,0,0,1,0,0,21,Q3,8,1,39.85,0,1,1,52,0,0,1,0,0,1,1,1,1,0,2,61.65,1393.6,0,0,836.85,2230.45,4,Stayed,No,0,63,2926,No churn,No churn,Group 3,Group 1,8992
4273-MBHYA,Female,38,0,1,1,2,0,0,1,Q3,8,1,5.36,0,1,2,19,0,0,0,0,1,1,1,1,1,1,1,89.35,89.35,0,0,5.36,94.71,3,Joined,No,0,38,2432,No churn,No churn,Group 1,Group 1,4273
4724-WXVWF,Male,28,0,0,0,1,0,0,48,Q3,9,1,4.15,1,1,2,46,1,0,0,1,0,1,1,1,1,1,1,95.4,4445.3,0,0,199.2,4644.5,3,Stayed,No,0,33,4334,No churn,No churn,Group 1,Group 2,4724
5701-GUXDC,Female,24,1,0,0,1,1,4,26,Q3,9,0,0,0,1,1,51,1,0,1,0,0,0,0,1,2,0,2,35.4,978.6,0,0,0,978.6,3,Stayed,No,0,29,2519,No churn,No churn,Group 1,Group 1,5701
1460-UZPRJ,Male,39,1,0,0,2,1,7,60,Q3,9,1,30.14,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,19.95,1258.15,0,0,1808.4,3066.55,4,Stayed,No,0,72,5971,No churn,No churn,Group 3,Group 4,1460
6082-GLJIX,Male,50,0,0,0,2,0,0,18,Q3,8,1,31.33,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,19.25,331.35,0,0,563.94,895.29,5,Stayed,No,0,22,4769,No churn,No churn,Group 1,Group 3,6082
2495-TTHBQ,Female,52,0,1,1,2,0,0,4,Q3,9,1,32.15,0,0,4,0,0,0,0,0,0,0,0,0,2,1,2,20.4,84.75,0,0,128.6,213.35,3,Stayed,No,0,24,5602,No churn,No churn,Group 1,Group 4,2495
0485-ZBSLN,Male,52,1,1,2,2,1,4,65,Q3,9,1,36.5,1,0,4,0,0,0,0,0,0,0,0,0,3,0,2,24.75,1715.1,0,0,2372.5,4087.6,5,Stayed,No,0,39,6263,No churn,No churn,Group 1,Group 4,485
3810-PJUHR,Male,63,1,1,1,2,1,6,70,Q3,8,1,10.46,1,0,4,0,0,0,0,0,0,0,0,0,3,0,2,25.35,1715.15,0,0,732.2,2447.35,3,Stayed,No,0,69,6059,No churn,No churn,Group 3,Group 4,3810
0847-HGRML,Male,44,0,1,2,2,0,0,62,Q3,7,1,24.48,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,20,1250.1,0,0,1517.76,2767.86,3,Stayed,No,0,37,4402,No churn,No churn,Group 1,Group 2,847
8232-CTLKO,Female,58,1,1,2,2,1,9,66,Q3,9,1,8.39,0,1,1,16,1,0,0,0,1,0,0,1,3,1,1,59.75,3996.8,0,0,553.74,4550.54,3,Stayed,No,0,80,5979,No churn,No churn,Group 4,Group 4,8232
9227-YBAXE,Female,23,1,1,2,1,0,0,65,Q3,7,1,4.75,1,1,1,69,1,1,0,1,1,1,1,0,3,1,1,82.5,5215.1,0,40,308.75,5563.85,3,Stayed,No,0,26,5314,No churn,No churn,Group 1,Group 3,9227
9860-LISIZ,Female,19,0,0,0,1,0,0,34,Q3,8,1,36.75,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.35,673.2,0,0,1249.5,1922.7,5,Stayed,No,0,68,2864,No churn,No churn,Group 3,Group 1,9860
0112-QAWRZ,Male,49,1,1,2,2,1,8,16,Q3,9,1,48.71,1,1,2,12,0,0,1,0,1,0,0,1,1,1,1,90.8,1442.2,0,0,779.36,2221.56,3,Stayed,No,0,66,5560,No churn,No churn,Group 3,Group 4,112
4043-MKDTV,Male,54,1,0,0,2,1,10,71,Q3,8,1,37.69,0,1,2,8,0,1,1,1,1,1,1,1,3,1,1,105.25,7291.75,0,0,2675.99,9967.74,5,Stayed,No,0,31,6319,No churn,No churn,Group 1,Group 4,4043
9229-RQABD,Male,45,0,0,0,2,0,0,18,Q3,8,1,12.97,1,0,4,0,0,0,0,0,0,0,0,0,2,0,2,23.75,424.5,0,0,233.46,657.96,4,Stayed,No,0,70,3076,No churn,No churn,Group 3,Group 1,9229
8313-KTIHG,Male,54,0,0,0,2,0,0,4,Q3,8,1,37.7,0,1,1,2,0,0,0,1,1,0,0,0,1,1,1,61.3,249.4,0,10,150.8,410.2,3,Stayed,No,0,58,5281,No churn,No churn,Group 2,Group 3,8313
5320-BRKGK,Female,28,1,1,2,1,1,1,58,Q3,8,1,2.87,1,1,1,69,1,0,1,1,1,0,0,1,3,0,2,75.8,4415.75,0,0,166.46,4582.21,3,Stayed,No,0,62,4292,No churn,No churn,Group 3,Group 2,5320
6284-KMNUF,Female,33,1,0,0,2,1,10,56,Q3,9,1,37.5,1,1,2,11,1,0,0,0,1,1,1,1,2,1,1,98,5270.6,0,0,2100,7370.6,3,Stayed,No,0,25,4615,No churn,No churn,Group 1,Group 3,6284
6229-UOLQL,Male,24,1,1,2,1,1,8,56,Q3,8,0,0,0,1,3,41,1,1,0,1,1,0,0,1,2,1,2,52,2884.9,0,0,0,2884.9,3,Stayed,No,0,55,5845,No churn,No churn,Group 2,Group 4,6229
3137-LUPIX,Female,58,0,0,0,2,0,0,4,Q3,7,1,1.1,1,1,3,19,0,0,0,1,1,0,0,1,1,1,2,64.4,253,0,0,4.4,257.4,4,Stayed,No,0,61,3334,No churn,No churn,Group 3,Group 1,3137
6143-JQKEA,Male,34,0,0,0,2,0,0,10,Q3,7,1,15.45,0,1,3,22,0,0,0,0,0,0,0,1,1,1,2,45.8,436.2,0,0,154.5,590.7,3,Stayed,No,0,80,5586,No churn,No churn,Group 4,Group 4,6143
8676-OOQEJ,Male,52,0,0,0,2,0,0,4,Q3,9,0,0,0,1,3,22,0,0,0,1,0,0,0,1,1,0,1,30.5,118.4,0,0,0,118.4,4,Stayed,No,0,29,3030,No churn,No churn,Group 1,Group 1,8676
9701-CDXHR,Female,63,1,0,0,2,1,1,51,Q3,9,1,45.76,0,1,2,13,0,0,0,0,0,0,0,0,1,0,2,69.15,3649.6,0,110,2333.76,6093.36,4,Stayed,No,0,55,5187,No churn,No churn,Group 2,Group 3,9701
8124-NZVGJ,Female,29,0,0,0,1,0,0,6,Q3,8,0,0,0,1,3,48,0,0,0,1,1,1,1,1,2,1,2,49.25,255.6,0,0,0,255.6,3,Stayed,No,0,52,2979,No churn,No churn,Group 2,Group 1,8124
2162-FRZAA,Male,45,1,1,2,2,1,7,63,Q3,9,0,0,0,1,1,16,0,1,1,1,0,0,0,1,3,0,1,39.35,2395.05,0,0,0,2395.05,5,Stayed,No,0,24,5374,No churn,No churn,Group 1,Group 3,2162
5118-MUEYH,Female,22,1,0,0,1,1,4,48,Q3,9,1,39.25,1,1,2,51,0,1,0,1,1,1,1,1,1,1,2,105.1,5083.55,0,0,1884,6967.55,3,Stayed,No,0,42,3109,No churn,No churn,Group 2,Group 1,5118
5627-TVBPP,Female,44,0,1,1,2,0,0,35,Q3,7,1,25.52,0,0,4,0,0,0,0,0,0,0,0,0,2,1,2,20.1,644.5,0,0,893.2,1537.7,4,Stayed,No,0,72,3726,No churn,No churn,Group 3,Group 2,5627
3936-QQFLL,Male,58,0,0,0,2,0,0,2,Q3,9,1,1.97,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,19.75,39.3,0,0,3.94,43.24,4,Joined,No,0,67,4064,No churn,No churn,Group 3,Group 2,3936
2589-AYCRP,Female,63,0,0,0,2,0,0,50,Q3,9,1,37.95,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,19.75,989.05,0,0,1897.5,2886.55,4,Stayed,No,0,71,4934,No churn,No churn,Group 3,Group 3,2589
4067-HLYQI,Female,43,0,0,0,2,0,0,33,Q3,9,1,49.45,0,1,2,19,0,0,0,0,0,0,0,0,1,1,1,70.4,2406.1,0,60,1631.85,4097.95,4,Stayed,No,0,29,4860,No churn,No churn,Group 1,Group 3,4067
5124-EOGYE,Male,59,0,0,0,2,0,0,31,Q3,8,1,34.57,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,20.45,638.55,0,0,1071.67,1710.22,3,Stayed,No,0,35,2598,No churn,No churn,Group 1,Group 1,5124
5057-RKGLH,Female,22,1,1,1,1,1,9,9,Q3,7,1,30.83,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,20.35,191.1,0,0,277.47,468.57,3,Stayed,No,0,70,5352,No churn,No churn,Group 3,Group 3,5057
0292-WEGCH,Female,40,1,1,2,2,1,7,54,Q3,9,1,4.33,1,1,1,12,0,1,1,1,1,1,1,1,1,1,1,86.2,4524.05,0,0,233.82,4757.87,3,Stayed,No,0,45,6275,No churn,No churn,Group 2,Group 4,292
8910-ICHIU,Female,27,0,0,0,1,0,0,46,Q3,7,1,30.6,0,1,2,59,1,1,1,0,1,0,0,1,2,1,2,95.65,4664.2,0,0,1407.6,6071.8,3,Stayed,No,0,54,4727,No churn,No churn,Group 2,Group 3,8910
4097-YODCF,Male,35,0,1,1,2,0,0,34,Q3,8,1,4.28,1,1,2,16,1,1,0,0,1,1,1,1,2,1,1,103.8,3470.8,0,0,145.52,3616.32,4,Stayed,No,0,78,5382,No churn,No churn,Group 4,Group 4,4097
9715-WZCLW,Male,28,1,1,2,1,1,7,71,Q3,7,1,39.09,1,1,2,69,1,0,0,0,1,1,1,1,3,1,1,97.2,6910.3,0,0,2775.39,9685.69,3,Stayed,No,0,43,4603,No churn,No churn,Group 2,Group 3,9715
9786-YWNHU,Female,62,1,1,2,2,1,6,63,Q3,8,1,1.18,0,1,1,27,1,1,1,1,0,0,0,0,3,0,2,63.55,4014.2,0,90,74.34,4178.54,3,Stayed,No,0,48,5733,No churn,No churn,Group 2,Group 4,9786
6407-GSJNL,Female,56,0,0,0,2,0,0,51,Q3,9,1,44.35,1,0,4,0,0,0,0,0,0,0,0,0,3,0,1,24.95,1288,0,0,2261.85,3549.85,5,Stayed,No,0,77,5458,No churn,No churn,Group 4,Group 4,6407
4049-ZPALD,Female,35,1,0,0,2,1,7,64,Q3,7,1,35.92,0,1,2,11,1,0,1,0,1,1,1,1,3,1,1,99,6375.8,0,0,2298.88,8674.68,4,Stayed,No,0,68,5483,No churn,No churn,Group 3,Group 4,4049
6833-JMZYP,Female,54,0,0,0,2,0,0,15,Q3,7,1,15.28,0,1,2,16,0,0,1,0,1,1,1,1,1,1,2,94,1505.45,0,0,229.2,1734.65,3,Stayed,No,0,77,4521,No churn,No churn,Group 4,Group 2,6833
1310-QRITU,Female,40,0,0,0,2,0,0,18,Q3,8,1,38.32,1,1,1,20,0,0,0,0,0,0,0,1,1,1,1,50.3,913.3,0,0,689.76,1603.06,3,Stayed,No,0,65,5877,No churn,No churn,Group 3,Group 4,1310
8961-QDZZJ,Female,35,1,1,2,2,1,3,57,Q3,9,1,42.18,0,1,2,22,0,1,0,0,1,1,1,1,2,1,1,95,5535.8,0,0,2404.26,7940.06,5,Stayed,No,0,70,6245,No churn,No churn,Group 3,Group 4,8961
9715-SBVSU,Male,20,1,1,1,1,1,3,14,Q3,8,1,10.74,0,1,1,59,1,1,0,0,0,1,1,0,3,1,1,61.4,815.55,0,20,150.36,985.91,4,Stayed,No,0,22,3186,No churn,No churn,Group 1,Group 1,9715
7929-SKFGK,Male,23,1,0,0,1,1,10,70,Q3,7,1,21.68,1,1,2,30,1,1,1,1,1,1,1,1,3,0,2,114.3,8244.3,0,0,1517.6,9761.9,4,Stayed,No,0,24,4280,No churn,No churn,Group 1,Group 2,7929
2300-RQGOI,Female,33,0,0,0,2,0,0,38,Q3,9,1,41.63,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,20.05,741.5,0,0,1581.94,2323.44,5,Stayed,No,0,62,2295,No churn,No churn,Group 3,Group 1,2300
3563-SVYLG,Male,38,1,1,1,2,1,4,68,Q3,7,1,36.51,0,1,1,24,1,1,1,1,0,0,0,1,3,0,2,62.65,4375.8,0,0,2482.68,6858.48,3,Stayed,No,0,59,5215,No churn,No churn,Group 2,Group 3,3563
4998-IKFSE,Female,27,0,0,0,1,0,0,30,Q3,7,1,34.49,1,1,2,59,0,0,1,0,1,1,1,0,1,0,1,100.45,3096.9,0,80,1034.7,4211.6,5,Stayed,No,0,32,3936,No churn,No churn,Group 1,Group 2,4998
8630-QSGXK,Male,39,1,0,0,2,1,10,51,Q3,7,1,9.99,1,1,1,5,0,0,0,1,1,1,1,1,3,1,1,75.2,3901.25,0,0,509.49,4410.74,3,Stayed,No,0,59,4708,No churn,No churn,Group 2,Group 3,8630
2455-USLMV,Female,30,0,0,0,2,0,0,31,Q3,7,1,24.21,1,1,2,48,1,0,1,0,0,0,0,1,1,1,2,84.75,2613.4,0,0,750.51,3363.91,3,Stayed,No,0,35,3727,No churn,No churn,Group 1,Group 2,2455
9488-FVZCC,Female,35,1,1,1,2,1,5,72,Q3,9,1,32.59,1,1,1,14,1,1,1,1,0,1,1,1,3,1,1,79.5,5661.7,0,0,2346.48,8008.18,3,Stayed,No,0,78,4390,No churn,No churn,Group 4,Group 2,9488
5995-WWKKG,Female,62,0,0,0,2,0,0,37,Q3,7,1,30.17,0,0,4,0,0,0,0,0,0,0,0,0,2,1,1,19.8,695.05,0,0,1116.29,1811.34,5,Stayed,No,0,31,5987,No churn,No churn,Group 1,Group 4,5995
7879-CGSFV,Male,19,0,0,0,1,0,0,55,Q3,9,1,42.19,0,1,2,51,1,1,0,0,1,1,1,1,2,1,2,100.9,5552.05,0,0,2320.45,7872.5,4,Stayed,No,0,22,5101,No churn,No churn,Group 1,Group 3,7879
9921-EZKBY,Male,55,0,1,3,2,0,0,33,Q3,8,1,10.36,1,1,2,53,1,0,1,0,0,1,1,1,1,1,1,95.3,3275.15,0,0,341.88,3617.03,4,Stayed,No,0,38,3087,No churn,No churn,Group 1,Group 1,9921
7432-FFVAR,Female,23,1,1,3,1,1,2,46,Q3,8,1,6.26,0,1,2,48,0,0,1,1,0,1,1,0,2,0,1,90.95,4236.6,0,50,287.96,4574.56,5,Stayed,No,0,38,5187,No churn,No churn,Group 1,Group 3,7432
7246-ZGQDF,Female,63,0,1,3,2,0,0,1,Q3,7,1,33.21,0,1,1,75,1,0,0,1,0,0,0,1,1,0,1,54.5,54.5,0,0,33.21,87.71,3,Joined,No,0,54,4359,No churn,No churn,Group 2,Group 2,7246
4456-RHSNB,Female,43,1,1,1,2,1,3,19,Q3,9,1,7.42,0,1,1,17,0,0,1,0,0,0,0,1,1,1,1,49.6,962.9,0,0,140.98,1103.88,3,Stayed,No,0,27,5735,No churn,No churn,Group 1,Group 4,4456
2481-SBOYW,Female,62,0,1,1,2,0,0,61,Q3,9,1,32.05,1,0,4,0,0,0,0,0,0,0,0,0,3,1,2,25,1498.35,0,0,1955.05,3453.4,4,Stayed,No,0,54,4673,No churn,No churn,Group 2,Group 3,2481
7109-MFBYV,Male,28,0,0,0,1,0,0,26,Q3,8,1,29.07,0,1,3,42,0,0,0,0,0,0,0,1,1,0,1,45.45,1233.15,0,0,755.82,1988.97,3,Stayed,No,0,68,5451,No churn,No churn,Group 3,Group 4,7109
1833-TCXKK,Male,50,1,0,0,2,0,0,45,Q3,8,1,29.81,1,1,2,27,0,1,1,0,1,1,1,1,1,1,1,107.75,4882.8,0,0,1341.45,6224.25,5,Stayed,No,0,27,3301,No churn,No churn,Group 1,Group 1,1833
1832-PEUTS,Male,23,1,1,2,1,1,4,62,Q3,8,1,37.75,1,1,2,73,0,0,1,0,1,0,0,1,3,1,2,89.1,5411.65,0,0,2340.5,7752.15,4,Stayed,No,0,68,5995,No churn,No churn,Group 3,Group 4,1832
8660-BUETV,Female,37,0,0,0,2,0,0,3,Q3,8,1,34.89,0,1,3,13,0,0,0,0,0,0,0,0,1,0,2,44.75,148.05,0,10,104.67,262.72,5,Joined,No,0,20,3422,No churn,No churn,Group 1,Group 1,8660
0580-PIQHM,Female,21,1,1,1,1,1,7,41,Q3,9,1,14.73,1,1,2,82,1,1,1,0,0,1,1,1,2,1,1,101.6,3930.55,0,0,603.93,4534.48,3,Stayed,No,0,52,3275,No churn,No churn,Group 2,Group 1,580
5696-CEIQJ,Male,31,1,1,3,2,1,4,67,Q3,8,1,13.26,0,1,2,76,0,1,1,1,1,1,1,1,3,0,1,103.15,6895.5,0,0,888.42,7783.92,3,Stayed,No,0,40,4376,No churn,No churn,Group 2,Group 2,5696
1696-HXOWK,Female,53,1,0,0,2,1,6,71,Q3,9,1,5.22,1,1,2,10,1,1,0,0,1,0,0,1,2,0,2,95.65,6856.95,0,0,370.62,7227.57,3,Stayed,No,0,65,5856,No churn,No churn,Group 3,Group 4,1696
3026-ATZYV,Female,32,1,1,2,2,1,3,37,Q3,9,1,1.12,0,1,3,23,1,1,0,0,1,1,1,1,2,0,1,75.1,2658.8,0,0,41.44,2700.24,3,Stayed,No,0,64,4131,No churn,No churn,Group 3,Group 2,3026
4012-YCFAI,Male,45,1,0,0,2,1,5,60,Q3,8,1,22.22,0,1,1,16,1,1,0,1,0,0,0,1,3,1,2,61.35,3766.2,0,0,1333.2,5099.4,3,Stayed,No,0,79,6174,No churn,No churn,Group 4,Group 4,4012
9970-QBCDA,Female,50,0,0,0,2,0,0,6,Q3,9,1,31.02,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,19.7,129.55,0,0,186.12,315.67,5,Stayed,No,0,74,5387,No churn,No churn,Group 3,Group 4,9970
9496-IVVRP,Female,42,1,1,3,2,1,8,11,Q3,8,1,44.84,0,1,1,57,1,0,0,0,0,0,0,0,1,0,1,51,581.7,0,60,493.24,1134.94,3,Stayed,No,0,49,5777,No churn,No churn,Group 2,Group 4,9496
2657-VPXTA,Female,45,1,1,3,2,1,8,10,Q3,8,1,32.76,0,1,2,51,0,0,0,0,1,1,1,1,1,1,1,88.85,929.45,0,0,327.6,1257.05,4,Stayed,No,0,54,4531,No churn,No churn,Group 2,Group 3,2657
6551-VLJMV,Male,44,1,0,0,2,1,6,34,Q3,8,1,4.42,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,20.05,679,0,0,150.28,829.28,3,Stayed,No,0,29,2236,No churn,No churn,Group 1,Group 1,6551
1221-GHZEP,Female,45,0,0,0,2,0,0,62,Q3,7,1,23.18,0,1,1,18,1,0,0,1,0,1,1,1,3,1,2,65.1,3846.75,0,0,1437.16,5283.91,3,Stayed,No,0,47,5172,No churn,No churn,Group 2,Group 3,1221
9289-LBQVU,Male,24,1,0,0,1,1,5,64,Q3,7,1,32.93,1,1,1,26,0,1,0,1,0,1,1,1,2,1,2,70.15,4480.7,0,0,2107.52,6588.22,4,Stayed,No,0,49,5037,No churn,No churn,Group 2,Group 3,9289
3458-IDMFK,Male,29,0,0,0,1,0,0,25,Q3,7,1,29.38,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,20.75,499.4,0,0,734.5,1233.9,3,Stayed,No,0,74,5161,No churn,No churn,Group 3,Group 3,3458
6933-FHBZC,Female,30,0,0,0,2,0,0,26,Q3,8,1,35.75,0,1,3,71,0,1,1,0,0,0,0,1,2,1,2,56.05,1553.2,0,0,929.5,2482.7,4,Stayed,No,0,46,3079,No churn,No churn,Group 2,Group 1,6933
0221-NAUXK,Male,22,0,1,1,1,0,0,10,Q3,8,1,7.86,0,0,4,0,0,0,0,0,0,0,0,0,2,1,1,19.95,219.5,0,0,78.6,298.1,5,Stayed,No,0,48,3044,No churn,No churn,Group 2,Group 1,221
9770-KXGQU,Female,52,0,0,0,2,0,0,53,Q3,7,1,29.39,1,1,2,12,1,1,1,0,1,0,0,1,2,0,2,98.6,5311.85,0,0,1557.67,6869.52,3,Stayed,No,0,20,4635,No churn,No churn,Group 1,Group 3,9770
6538-POCHL,Male,59,0,0,0,2,0,0,33,Q3,8,1,17.63,0,1,2,19,0,1,1,0,0,0,0,1,1,1,2,79,2576.8,0,0,581.79,3158.59,3,Stayed,No,0,21,4396,No churn,No churn,Group 1,Group 2,6538
3002-WQZWT,Female,25,0,0,0,1,0,0,29,Q3,7,1,16.38,1,1,2,82,0,0,0,0,0,0,0,1,1,1,1,74.2,1993.25,0,0,475.02,2468.27,5,Stayed,No,0,55,3982,No churn,No churn,Group 2,Group 2,3002
4277-UDIEF,Male,51,1,1,3,2,1,3,24,Q3,8,1,45.68,1,1,3,26,1,0,0,1,1,1,1,1,1,0,1,81,1923.85,0,0,1096.32,3020.17,3,Stayed,No,0,50,3019,No churn,No churn,Group 2,Group 1,4277
1208-NBVFH,Male,63,1,1,1,2,1,5,20,Q3,9,1,13.18,0,1,3,10,0,0,1,0,0,0,0,1,1,1,1,49.6,939.8,0,0,263.6,1203.4,3,Stayed,No,0,68,3235,No churn,No churn,Group 3,Group 1,1208
4912-PIGUY,Female,44,0,0,0,2,0,0,1,Q3,7,1,7.34,1,1,2,11,0,0,0,0,1,0,0,0,1,1,1,84.6,84.6,0,0,7.34,91.94,3,Joined,No,0,46,2196,No churn,No churn,Group 2,Group 1,4912
2725-TTRIQ,Female,45,1,1,3,2,1,10,72,Q3,8,1,37.84,1,1,3,53,1,0,1,1,1,1,1,1,3,1,1,84.2,5986.55,0,0,2724.48,8711.03,3,Stayed,No,0,69,5598,No churn,No churn,Group 3,Group 4,2725
3374-TTZTK,Male,26,1,0,0,1,1,4,52,Q3,8,1,49.82,0,1,2,51,1,1,1,1,1,1,1,1,3,1,1,106.3,5487,0,0,2590.64,8077.64,3,Stayed,No,0,36,4969,No churn,No churn,Group 1,Group 3,3374
8990-ZXLSU,Female,63,0,0,0,2,0,0,9,Q3,9,1,29.87,0,1,2,5,0,0,0,0,0,0,0,1,1,0,1,69.05,651.5,0,0,268.83,920.33,3,Stayed,No,0,50,5121,No churn,No churn,Group 2,Group 3,8990
2275-RBYQS,Female,38,0,0,0,2,0,0,1,Q3,7,1,49.33,0,1,1,21,0,0,0,0,0,0,0,1,1,1,2,45.4,45.4,0,0,49.33,94.73,3,Joined,No,0,50,4916,No churn,No churn,Group 2,Group 3,2275
4419-UJMUS,Male,55,1,1,1,2,0,0,69,Q3,7,1,8.46,1,1,2,21,0,0,0,1,1,1,1,1,3,1,1,99.35,6856.45,0,0,583.74,7440.19,4,Stayed,No,0,73,4637,No churn,No churn,Group 3,Group 3,4419
7794-JASDG,Male,37,0,0,0,2,0,0,1,Q3,7,1,45.77,0,1,1,20,1,0,0,0,0,0,0,1,1,1,2,50.75,50.75,0,0,45.77,96.52,3,Joined,No,0,80,2250,No churn,No churn,Group 4,Group 1,7794
7609-YBPXG,Male,60,0,0,0,2,0,0,54,Q3,9,1,18.54,1,1,1,26,1,0,1,1,1,1,1,0,3,0,1,87.1,4735.2,0,80,1001.16,5816.36,3,Stayed,No,0,44,5418,No churn,No churn,Group 2,Group 4,7609
5519-TEEUH,Male,51,0,1,3,2,0,0,33,Q3,9,1,21.16,0,0,4,0,0,0,0,0,0,0,0,0,2,1,2,20.15,682.15,0,0,698.28,1380.43,3,Stayed,No,0,57,5759,No churn,No churn,Group 2,Group 4,5519
0804-XBFBV,Female,49,0,1,1,2,0,0,11,Q3,9,0,0,0,1,1,19,0,0,0,0,0,0,0,1,1,0,1,25.2,321.05,0,0,0,321.05,3,Stayed,No,0,57,5916,No churn,No churn,Group 2,Group 4,804
2676-OXPPQ,Male,22,0,0,0,1,0,0,6,Q3,8,1,3.16,0,1,1,41,1,1,0,0,0,0,0,1,1,1,1,55.7,335.65,0,0,18.96,354.61,3,Stayed,No,0,45,2482,No churn,No churn,Group 2,Group 1,2676
3703-TTEPD,Male,28,0,0,0,1,0,0,21,Q3,9,1,16.16,0,1,1,42,1,0,1,0,1,0,0,1,1,0,1,65.35,1424.4,0,0,339.36,1763.76,3,Stayed,No,0,45,2887,No churn,No churn,Group 2,Group 1,3703
2799-TSLAG,Female,25,1,1,3,1,1,9,65,Q3,7,1,34.03,1,0,4,0,0,0,0,0,0,0,0,0,3,1,1,25.3,1748.55,0,0,2211.95,3960.5,4,Stayed,No,0,51,4533,No churn,No churn,Group 2,Group 3,2799
2208-NKVVH,Male,60,1,1,2,2,1,4,43,Q3,9,1,2.81,1,0,4,0,0,0,0,0,0,0,0,0,3,0,2,24.25,1077.95,0,0,120.83,1198.78,4,Stayed,No,0,51,4432,No churn,No churn,Group 2,Group 2,2208
7139-JZFVG,Male,37,1,1,2,2,1,7,60,Q3,7,1,43.24,0,1,1,28,1,1,1,0,0,0,0,1,3,0,1,60.5,3694.45,0,0,2594.4,6288.85,3,Stayed,No,0,43,6026,No churn,No churn,Group 2,Group 4,7139
4987-GQWPO,Male,48,0,0,0,2,0,0,17,Q3,9,0,0,0,1,1,11,0,0,0,0,0,0,0,1,1,0,2,25.1,382.8,0,0,0,382.8,4,Stayed,No,0,33,4580,No churn,No churn,Group 1,Group 3,4987
1757-TCATG,Male,24,1,1,1,1,1,4,35,Q3,7,1,41.02,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,20.05,746.75,0,0,1435.7,2182.45,3,Stayed,No,0,49,3942,No churn,No churn,Group 2,Group 2,1757
4776-XSKYQ,Female,48,1,1,1,2,1,4,12,Q3,9,0,0,0,1,1,22,0,0,0,1,0,0,0,1,2,0,2,30.25,368.85,0,0,0,368.85,4,Stayed,No,0,64,5988,No churn,No churn,Group 3,Group 4,4776
8048-DSDFQ,Male,63,0,0,0,2,0,0,1,Q3,7,1,13.08,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.2,20.2,0,0,13.08,33.28,5,Joined,No,0,42,4496,No churn,No churn,Group 2,Group 2,8048
5753-QQWPW,Female,57,0,0,0,2,0,0,28,Q3,9,1,11.32,0,1,1,11,1,1,0,1,0,0,0,1,2,1,1,59.9,1654.7,0,0,316.96,1971.66,3,Stayed,No,0,69,4131,No churn,No churn,Group 3,Group 2,5753
6010-DDPPW,Male,61,1,0,0,2,1,7,70,Q3,9,1,9.03,1,0,4,0,0,0,0,0,0,0,0,0,3,0,1,25.15,1940.85,0,0,632.1,2572.95,4,Stayed,No,0,30,4279,No churn,No churn,Group 1,Group 2,6010
6693-FRIRW,Male,61,0,0,0,2,0,0,18,Q3,9,1,7.56,0,1,2,20,0,1,1,0,1,1,1,1,1,0,2,101.3,1794.65,0,0,136.08,1930.73,3,Stayed,No,0,80,5948,No churn,No churn,Group 4,Group 4,6693
6586-MYGKD,Male,46,1,0,0,2,1,1,70,Q3,7,1,18.26,1,1,1,18,1,0,0,1,1,1,1,1,3,1,2,76.95,5289.8,0,0,1278.2,6568,3,Stayed,No,0,47,6280,No churn,No churn,Group 2,Group 4,6586
